lat|lon|season|fishingHours|fishingDays|meanFishingHours|meanFishingDays|flagOne|cuantilDays|cuantilHours|decilDays|decilHours|logFishingHours|logFishingDays|distance|cumsumMFH|percentilMFH|decilMFH
-17.2|-71.8|verano|5.6899999999999995|0.24|1.8966666666666665|0.08|1|26|26|3|3|1.7387102481382395|-1.4271163556401458|0.10662782517059399|0.002927743265301229|0.0|0.0
-10.6|-77.9|verano|0.07|0.0|0.07|0.0|1|1|1|1|1|-2.659260036932778|-inf|0.10687061336027695|0.002928850462420311|0.0|0.0
-16.7|-72.5|verano|0.91|0.04|0.91|0.04|1|13|13|2|2|-0.09431067947124129|-3.2188758248682006|0.11144994316915838|0.0029432440249683787|0.0|0.0
-18.0|-70.9|verano|17.23|0.7200000000000001|8.615|0.36000000000000004|1|63|63|7|7|2.8466520505398383|-0.32850406697203594|0.11203394351713597|0.0030795083561239874|0.0|0.0
-13.5|-76.2|verano|76.89|3.21|10.984285714285715|0.4585714285714286|1|68|68|7|7|4.342375829044089|1.1662709371419244|0.11518619880385272|0.00325324792038159|0.0|0.0
-7.6|-79.5|verano|31.32|1.31|6.264|0.262|1|55|55|6|6|3.4442568711226023|0.2700271372130602|0.11656354409544588|0.00335232624543774|0.0|0.0
-11.4|-77.5|verano|1.6600000000000001|0.07|1.6600000000000001|0.07|1|24|23|3|3|0.506817602368452|-2.659260036932778|0.11833151340505042|0.0033785826342616876|0.0|0.0
-11.8|-77.2|verano|6.2|0.26|3.1|0.13|1|38|38|4|4|1.824549292051046|-1.3470736479666092|0.11878822879394096|0.003427615649535325|0.0|0.0
-12.3|-76.9|verano|67.45|2.81|13.49|0.562|1|72|72|8|8|4.211386582653765|1.0331844833456545|0.12005975282050625|0.003640988351484154|0.0|0.0
-7.4|-79.6|verano|7.119999999999999|0.3|3.5599999999999996|0.15|1|41|41|5|5|1.9629077254238843|-1.2039728043259361|0.12130728749749516|0.0036972972335403307|0.0|0.0
-9.1|-78.6|verano|7592.259999999999|316.35|949.0324999999999|39.54375|1|100|100|10|10|8.934884586278706|5.756849195592894|0.12210801488845036|0.018708240803759126|2.0|0.0
-17.5|-71.4|verano|0.33|0.01|0.33|0.01|1|2|5|1|1|-1.1086626245216111|-4.605170185988091|0.12293385467929116|0.01871346044732051|2.0|0.0
-7.2|-79.7|verano|0.19|0.01|0.19|0.01|1|4|3|1|1|-1.6607312068216509|-4.605170185988091|0.12317162335538027|0.018716465696643734|2.0|0.0
-16.4|-73.3|verano|2.13|0.09|2.13|0.09|1|29|29|3|3|0.7561219797213337|-2.4079456086518722|0.12346442767047658|0.018750156123267237|2.0|0.0
-5.0|-81.1|verano|4.85|0.2|2.425|0.1|1|32|32|4|4|1.5789787049493917|-1.6094379124341003|0.12421159161110587|0.01878851259489258|2.0|0.0
-14.7|-75.9|verano|0.37|0.02|0.37|0.02|1|6|5|1|1|-0.9942522733438669|-3.912023005428146|0.12646804537115652|0.018794364922522015|2.0|0.0
-15.5|-75.0|verano|1.15|0.05|1.15|0.05|1|18|18|2|2|0.13976194237515863|-2.995732273553991|0.1268069020203599|0.018812554589478364|2.0|0.0
-5.2|-81.2|verano|6.71|0.28|3.355|0.14|1|40|39|4|4|1.9035989509835904|-1.2729656758128873|0.12738431025836935|0.018865620965685802|2.0|0.0
-8.6|-78.8|verano|12.99|0.54|6.495|0.27|1|56|56|6|6|2.5641798306825083|-0.616186139423817|0.12801835128043823|0.01896835304123492|2.0|0.0
-18.3|-70.5|verano|30.06|1.25|30.06|1.25|1|83|83|9|9|3.4031953843248286|0.22314355131420976|0.12885323881290534|0.01944381511837219|2.0|0.0
-15.0|-75.5|verano|3.9899999999999998|0.17|3.9899999999999998|0.17|1|44|44|5|5|1.3837912309017721|-1.7719568419318752|0.13048782625211228|0.019506925354159873|2.0|0.0
-18.1|-70.8|verano|17.14|0.72|8.57|0.36|1|63|63|7|7|2.8414149131696336|-0.3285040669720361|0.13054783223018215|0.019642477915738928|2.0|0.0
-16.2|-73.8|verano|0.1|0.0|0.1|0.0|1|1|2|1|1|-2.3025850929940455|-inf|0.13152697917135656|0.019644059625909042|2.0|0.0
-16.5|-73.1|verano|28.07|1.17|14.035|0.585|1|73|73|8|8|3.334701390373791|0.1570037488096647|0.13214407700690486|0.01986605264828501|2.0|0.0
-10.1|-78.2|verano|0.4|0.02|0.4|0.02|1|7|5|1|1|-0.916290731874155|-3.912023005428146|0.13262141584945752|0.01987237948896548|2.0|0.0
-17.6|-71.4|verano|56.86|2.37|8.122857142857143|0.3385714285714286|1|61|61|7|7|4.040592106222854|0.8628899551470398|0.13273328180980787|0.020000859546498155|2.0|0.0
-16.9|-72.3|verano|3.28|0.13999999999999999|1.0933333333333333|0.04666666666666666|1|16|16|2|2|1.1878434223960523|-1.966112856372833|0.13354551621076063|0.02001815291102477|2.0|0.0
-8.5|-78.9|verano|0.25|0.01|0.25|0.01|1|4|4|1|1|-1.3862943611198906|-4.605170185988091|0.13361274265578674|0.020022107186450065|2.0|0.0
-5.8|-81.0|verano|1.32|0.06|1.32|0.06|1|22|20|3|2|0.27763173659827955|-2.8134107167600364|0.13435094714962062|0.020042985760695613|2.0|0.0
-14.9|-75.6|verano|1.89|0.08|1.89|0.08|1|26|26|3|3|0.636576829071551|-2.5257286443082556|0.13480590392826594|0.020072880082910832|2.0|0.0
-17.3|-71.6|verano|5.3100000000000005|0.22|5.3100000000000005|0.22|1|50|51|5|6|1.6695918352538475|-1.5141277326297755|0.13544800478412183|0.02015686889294406|2.0|0.0
-11.6|-77.3|verano|67.03999999999999|2.8|16.759999999999998|0.7|1|75|75|8|8|4.205289456173827|1.0296194171811581|0.13608718712649107|0.020421963517455725|2.0|0.0
-7.5|-79.6|verano|35.29|1.46|5.041428571428571|0.20857142857142857|1|49|49|5|5|3.5635996376871786|0.37843643572024505|0.13834542999318755|0.020501704305889212|2.0|0.0
-12.7|-76.7|verano|5.35|0.22000000000000003|1.7833333333333332|0.07333333333333335|1|25|25|3|3|1.6770965609079151|-1.5141277326297753|0.1388894354399996|0.020529911470589638|2.0|0.0
-13.2|-76.4|verano|35.96|1.5000000000000002|11.986666666666666|0.5000000000000001|1|70|70|7|7|3.5824072096034194|0.40546510810816455|0.13910768518991634|0.020719505796314368|2.0|0.0
-5.7|-80.9|verano|0.56|0.02|0.56|0.02|1|8|8|1|1|-0.579818495252942|-3.912023005428146|0.13951722060646227|0.020728363373267025|2.0|0.0
-10.5|-78.0|verano|3.18|0.13|3.18|0.13|1|38|38|4|4|1.1568811967920856|-2.0402208285265546|0.13991494891656137|0.020778661756676756|2.0|0.0
-11.9|-77.2|verano|1311.93|54.68|187.41857142857143|7.811428571428571|1|100|100|10|10|7.179254614422141|4.001498011855749|0.1419785885446064|0.02374308036165109|2.0|0.0
-8.3|-79.0|verano|51.36|2.14|17.12|0.7133333333333334|1|75|75|8|8|3.9388596593817056|0.7608058290337602|0.1421243445015672|0.024013869142775177|2.0|0.0
-18.2|-70.7|verano|35.11|1.46|35.11|1.46|1|86|86|9|9|3.558485990180341|0.37843643572024505|0.14213263136943938|0.024569207583503373|2.0|0.0
-16.6|-72.9|verano|32.89|1.37|16.445|0.685|1|75|75|8|8|3.4931686602009657|0.3148107398400336|0.14388917249312563|0.024829319820979166|2.0|0.0
-6.2|-81.0|verano|79.87|3.33|79.87|3.33|1|96|96|10|10|4.380400312929297|1.2029723039923526|0.14596064841588496|0.02609263173385188|3.0|0.0
-18.4|-70.4|verano|0.95|0.04|0.95|0.04|1|12|13|2|2|-0.05129329438755058|-3.2188758248682006|0.14760455548525758|0.026107657980467994|3.0|0.0
-14.8|-75.8|verano|9.84|0.41000000000000003|4.92|0.20500000000000002|1|49|49|5|5|2.286455711064162|-0.8915981192837835|0.14837317277728804|0.02618547812083777|3.0|0.0
-17.1|-72.0|verano|19.75|0.82|19.75|0.82|1|77|77|8|8|2.9831534913471307|-0.19845093872383832|0.14841524350338864|0.026497865879435943|3.0|0.0
-16.1|-74.0|verano|5.34|0.23|2.67|0.115|1|35|34|4|4|1.6752256529721035|-1.4696759700589417|0.1489882547925402|0.026540097540978077|3.0|0.0
-6.6|-80.3|verano|6.640000000000001|0.28|6.640000000000001|0.28|1|57|56|6|6|1.8931119634883427|-1.2729656758128873|0.14906750047689607|0.02664512309627387|3.0|0.0
-8.0|-79.3|verano|143.35000000000002|5.97|20.47857142857143|0.8528571428571429|1|78|78|8|8|4.965289192329379|1.7867469274045107|0.14924595720625394|0.02696903474325433|3.0|0.0
-11.0|-77.7|verano|3.5999999999999996|0.16|1.2|0.05333333333333334|1|20|18|2|2|1.2809338454620642|-1.8325814637483102|0.15003336295638495|0.026988015265295737|3.0|0.0
-7.9|-79.4|verano|85.02|3.54|12.145714285714286|0.5057142857142857|1|70|70|7|7|4.442886522930644|1.264126727145683|0.15070437670920422|0.027180125263386274|3.0|0.0
-6.5|-80.5|verano|6.92|0.29|6.92|0.29|1|58|57|6|6|1.9344157696295783|-1.2378743560016174|0.1511688149022877|0.027289579607158394|3.0|0.0
-10.8|-77.8|verano|203.9|8.48|25.4875|1.06|1|81|81|9|9|5.31762967758041|2.1377104498038118|0.15153313894986364|0.027692717986767052|3.0|0.0
-4.8|-81.3|verano|11.13|0.46|5.565|0.23|1|52|52|6|6|2.4096441652874536|-0.7765287894989963|0.1515594251796177|0.02778074015773408|3.0|0.0
-9.8|-78.3|verano|8.24|0.33999999999999997|4.12|0.16999999999999998|1|44|45|5|5|2.1090003439213802|-1.07880966137193|0.15159919689760493|0.027845906616742914|3.0|0.0
-13.8|-76.3|verano|115.33|4.79|14.41625|0.59875|1|73|73|8|8|4.747797584237848|1.5665304114228238|0.1527686302404525|0.028073929909142453|3.0|0.0
-14.1|-76.3|verano|0.5800000000000001|0.02|0.5800000000000001|0.02|1|6|8|1|1|-0.5447271754416719|-3.912023005428146|0.15314806952749274|0.028083103828129133|3.0|0.0
-16.8|-72.4|verano|3.63|0.16|1.815|0.08|1|26|25|3|3|1.2892326482767593|-1.8325814637483102|0.15325332925459487|0.028111811867716763|3.0|0.0
-17.2|-71.9|verano|64.31|2.68|10.718333333333334|0.4466666666666667|1|67|67|7|7|4.163715140146772|0.9858167945227654|0.15362506450830693|0.028281344836117172|3.0|0.0
-11.5|-77.4|verano|21.03|0.87|3.5050000000000003|0.145|1|40|40|4|4|3.0459499897146083|-0.13926206733350766|0.15413171954961455|0.028336783777579786|3.0|0.0
-6.0|-81.2|verano|20.18|0.84|10.09|0.42|1|66|66|7|7|3.004692014925463|-0.1743533871447778|0.15441498502412904|0.028496378333744625|3.0|0.0
-5.9|-81.2|verano|7.06|0.29|7.06|0.29|1|58|58|6|6|1.9544450515051506|-1.2378743560016174|0.15517463710284396|0.02860804707175491|3.0|0.0
-13.1|-76.5|verano|21.02|0.8800000000000001|10.51|0.44000000000000006|1|67|67|7|7|3.045474365448805|-0.12783337150988477|0.15529023404837722|0.028774284810634237|3.0|0.0
-8.7|-78.8|verano|31.76|1.33|10.586666666666668|0.44333333333333336|1|67|67|7|7|3.458207636378935|0.28517894223366247|0.15676815556738363|0.028941735193977327|3.0|0.0
-16.3|-73.6|verano|6.470000000000001|0.27|3.2350000000000003|0.135|1|39|39|4|4|1.8671761085128094|-1.3093333199837622|0.15740475393840772|0.02899290351798062|3.0|0.0
-5.3|-81.2|verano|7.959999999999999|0.33|2.653333333333333|0.11|1|34|34|4|4|2.0744289998562917|-1.1086626245216111|0.1574345970682832|0.02903487156116107|3.0|0.0
-10.7|-77.9|verano|71.83|2.9899999999999998|14.366|0.598|1|73|73|8|8|4.27430221608671|1.095273387402595|0.1581576697476366|0.029262100044200125|3.0|0.0
-16.0|-74.1|verano|4.46|0.19|4.46|0.19|1|47|47|5|5|1.4951487660319727|-1.6607312068216509|0.15859455728365704|0.029332644317787357|3.0|0.0
-8.8|-78.8|verano|133.49|5.57|19.07|0.7957142857142857|1|77|77|8|8|4.894026568667641|1.7173950539391927|0.15861493529929013|0.029634276447228734|3.0|0.0
-9.0|-78.7|verano|16.46|0.6799999999999999|2.3514285714285714|0.09714285714285713|1|31|31|4|4|2.800933195248924|-0.3856624808119848|0.15870395993799385|0.029671469232086065|3.0|0.0
-12.0|-77.2|verano|21950.44|914.6|2743.805|114.325|1|100|100|10|10|9.996542463860495|6.818486811223955|0.1591492833365308|0.073070511965274|7.0|1.0
-7.0|-79.9|verano|153.33|6.39|30.666000000000004|1.278|1|84|84|9|9|5.0325924614482975|1.8547342683894434|0.1594958359958091|0.07355555920604219|7.0|1.0
-7.1|-79.8|verano|224.58999999999997|9.36|44.91799999999999|1.8719999999999999|1|89|89|9|9|5.414276517715631|2.2364452904895007|0.1599662796037461|0.07426603178025548|7.0|1.0
-17.0|-72.2|verano|62.53|2.6100000000000003|15.6325|0.6525000000000001|1|74|74|8|8|4.1356464415792065|0.9593502213346021|0.16138023949666383|0.07451329262259908|7.0|1.0
-17.7|-71.4|verano|5.1899999999999995|0.22|1.7299999999999998|0.07333333333333333|1|25|24|3|3|1.6467336971777973|-1.5141277326297755|0.16238809839393906|0.0745406562085421|7.0|1.0
-7.7|-79.5|verano|120.5|5.03|15.0625|0.62875|1|74|74|8|8|4.791649752930709|1.6154199841116479|0.16254400757948484|0.07477890130291602|7.0|1.0
-15.6|-74.9|verano|1.89|0.08|1.89|0.08|1|26|26|3|3|0.636576829071551|-2.5257286443082556|0.16393601739703836|0.07480879562513124|7.0|1.0
-11.4|-77.6|verano|139.98000000000002|5.84|23.330000000000002|0.9733333333333333|1|80|80|8|8|4.941499555261394|1.7647307968401356|0.16558266877907168|0.07517780860781961|8.0|1.0
-12.3|-77.0|verano|243.46|10.15|34.78|1.45|1|85|85|9|9|5.49495265798145|2.3174737054877963|0.16565141864771138|0.07572792740498642|8.0|1.0
-5.1|-81.2|verano|2.71|0.12000000000000001|0.9033333333333333|0.04|1|15|13|2|2|0.9969486348916096|-2.120263536200091|0.16612273324262583|0.07574221552018982|8.0|1.0
-15.5|-75.1|verano|1.4|0.06|1.4|0.06|1|21|21|3|3|0.3364722366212129|-2.8134107167600364|0.1673103920860826|0.07576435946257146|8.0|1.0
-17.4|-71.5|verano|17.79|0.74|4.4475|0.185|1|47|47|5|5|2.8786365016777435|-0.3011050927839216|0.16747554448336108|0.07583470602238743|8.0|1.0
-9.9|-78.3|verano|60.050000000000004|2.5|20.01666666666667|0.8333333333333334|1|78|78|8|8|4.095177548525992|0.9162907318741551|0.16749631428780865|0.07615131167477257|8.0|1.0
-14.6|-76.0|verano|33.95|1.42|11.316666666666668|0.47333333333333333|1|68|68|7|7|3.5248888540047054|0.35065687161316933|0.1675381654198718|0.07633030854235752|8.0|1.0
-8.2|-79.1|verano|364.94|15.2|52.13428571428572|2.1714285714285713|1|91|91|10|10|5.899732956508389|2.7212954278522306|0.16793629248191283|0.0771549218416184|8.0|1.0
-10.2|-78.2|verano|107.49|4.47|17.915|0.745|1|76|76|8|8|4.677397819984972|1.4973884086254774|0.16855557481139444|0.07743828521859492|8.0|1.0
-15.4|-75.2|verano|0.78|0.03|0.78|0.03|1|9|11|1|2|-0.2484613592984996|-3.506557897319982|0.16943993655571013|0.07745062255792183|8.0|1.0
-15.9|-74.4|verano|0.65|0.02|0.325|0.01|1|3|5|1|1|-0.4307829160924542|-3.912023005428146|0.1695838802476778|0.07745576311597471|8.0|1.0
-6.9|-80.0|verano|104.39|4.34|26.0975|1.085|1|82|82|9|9|4.648133885420207|1.4678743481123135|0.1703368559648845|0.07786854992762109|8.0|1.0
-8.1|-79.2|verano|217.39000000000001|9.06|31.055714285714288|1.2942857142857143|1|84|84|9|9|5.381692975469088|2.203869120054888|0.1708679401454851|0.07835976131888081|8.0|1.0
-9.2|-78.6|verano|3.3|0.13|1.0999999999999999|0.043333333333333335|1|16|16|2|2|1.1939224684724346|-2.0402208285265546|0.17222075978232043|0.0783771601307521|8.0|1.0
-12.2|-77.1|verano|191.45000000000002|7.98|27.35|1.1400000000000001|1|82|82|9|9|5.254626677923303|2.0769384114617173|0.1724018343869817|0.0788097578622792|8.0|1.0
-16.7|-72.8|verano|32.4|1.3599999999999999|8.1|0.33999999999999997|1|61|61|7|7|3.4781584227982836|0.30748469974796055|0.17304098763010026|0.0789378763860587|8.0|1.0
-5.4|-81.1|verano|1.05|0.04|1.05|0.04|1|15|16|2|2|0.04879016416943204|-3.2188758248682006|0.1742633001404994|0.07895448434284494|8.0|1.0
-5.5|-81.0|verano|3.5700000000000003|0.15|1.1900000000000002|0.049999999999999996|1|17|18|2|2|1.2725655957915478|-1.8971199848858813|0.1749266587072384|0.07897330669386933|8.0|1.0
-9.7|-78.4|verano|66.77|2.79|9.538571428571428|0.3985714285714286|1|65|65|7|7|4.201253877869777|1.0260415958332743|0.1751589852105811|0.07912417924823895|8.0|1.0
-16.2|-73.9|verano|12.79|0.53|4.263333333333333|0.17666666666666667|1|45|46|5|5|2.548663615590751|-0.6348782724359695|0.17539154275629107|0.07919161282515828|8.0|1.0
-12.6|-76.8|verano|401.65000000000003|16.74|80.33000000000001|3.348|1|97|97|10|10|5.995581062619822|2.817801065061329|0.1756569116203525|0.08046220060481354|8.0|1.0
-6.3|-80.9|verano|73.15|3.05|73.15|3.05|1|95|95|10|10|4.292512127466133|1.1151415906193203|0.1761040498854061|0.08161922159425436|8.0|1.0
-16.3|-73.7|verano|34.92|1.46|11.64|0.48666666666666664|1|69|69|7|7|3.5530597309714014|0.37843643572024505|0.17617966085788905|0.08180333265805603|8.0|1.0
-13.7|-76.3|verano|5.119999999999999|0.21|1.2799999999999998|0.0525|1|20|19|2|2|1.6331544390514163|-1.5606477482646683|0.17626900039428145|0.08182357854823352|8.0|1.0
-17.8|-71.3|verano|15.99|0.6599999999999999|3.9975|0.16499999999999998|1|44|44|5|5|2.771963526845863|-0.41551544396166595|0.1763927396465061|0.08188680741228398|8.0|1.0
-15.2|-75.4|verano|4.8|0.2|2.4|0.1|1|32|32|4|4|1.5686159179138452|-1.6094379124341003|0.1768951398427955|0.08192476845636679|8.0|1.0
-11.1|-77.7|verano|119.69|4.98|17.09857142857143|0.7114285714285715|1|75|75|8|8|4.784905066885279|1.6054298910365616|0.17768119821748407|0.08219521829959728|8.0|1.0
-10.4|-78.1|verano|86.1|3.5700000000000003|12.299999999999999|0.51|1|70|70|7|7|4.455509411433685|1.2725655957915478|0.17863857618106127|0.08238976865052171|8.0|1.0
-14.9|-75.7|verano|17.88|0.74|17.88|0.74|1|76|76|8|8|2.883682769745368|-0.3011050927839216|0.17906684193749503|0.08267257842893869|8.0|1.0
-16.6|-73.0|verano|51.519999999999996|2.15|12.879999999999999|0.5375|1|71|71|8|8|3.9419700817960983|0.7654678421395714|0.17951897467878608|0.08287630269884981|8.0|1.0
-17.3|-71.7|verano|11.06|0.46|11.06|0.46|1|68|68|7|7|2.403334996094189|-0.7765287894989963|0.18024554980804694|0.08305123984366479|8.0|1.0
-18.3|-70.6|verano|49.61|2.07|16.536666666666665|0.69|1|75|75|8|8|3.9041924263129575|0.7275486072772777|0.18417910931356524|0.08331280198212987|8.0|1.0
-17.1|-72.1|verano|18.86|0.79|4.715|0.1975|1|48|48|5|5|2.937043277205311|-0.23572233352106983|0.18423101367576472|0.0833873796166509|8.0|1.0
-6.7|-80.2|verano|18.29|0.76|9.145|0.38|1|64|64|7|7|2.906354462402774|-0.2744368457017603|0.18504969069360488|0.08353202701170814|8.0|1.0
-9.4|-78.5|verano|22.32|0.92|7.44|0.3066666666666667|1|59|59|6|6|3.1054831375131102|-0.08338160893905101|0.18564788417862912|0.08364970624836486|8.0|1.0
-16.5|-73.2|verano|56.3|2.34|14.075|0.585|1|73|73|8|8|4.030694535145645|0.85015092936961|0.1857027183449819|0.08387233195480887|8.0|1.0
-12.8|-76.7|verano|241.85|10.08|34.55|1.44|1|85|85|9|9|5.488317699268992|2.3105532626432224|0.18607155612828302|0.08441881281858442|8.0|1.0
-12.9|-76.6|verano|222.03|9.25|37.005|1.5416666666666667|1|86|86|9|9|5.402812507877485|2.224623551524334|0.18658254998385554|0.08500412466703633|9.0|1.0
-4.6|-81.4|verano|1.31|0.06|0.655|0.03|1|11|9|2|1|0.2700271372130602|-2.8134107167600364|0.18680356795308692|0.0850144848686506|9.0|1.0
-7.3|-79.7|verano|272.05|11.34|45.34166666666667|1.89|1|89|89|9|9|5.605985872931934|2.428336298299606|0.1869145454641647|0.08573165862161797|9.0|1.0
-7.8|-79.5|verano|52.970000000000006|2.2|8.828333333333335|0.3666666666666667|1|63|63|7|7|3.9697257155564354|0.7884573603642703|0.18697741681818045|0.08587129726780315|9.0|1.0
-16.4|-73.4|verano|15.47|0.64|3.8675|0.16|1|42|43|5|5|2.738902664584975|-0.4462871026284195|0.18791307352071085|0.08593246990863244|9.0|1.0
-18.0|-71.0|verano|58.959999999999994|2.45|11.791999999999998|0.49000000000000005|1|69|69|7|7|4.076859247881081|0.8960880245566357|0.18794723115810694|0.08611898517189268|9.0|1.0
-12.1|-77.2|verano|1038.47|43.27|148.35285714285715|6.1814285714285715|1|100|100|10|10|6.945503755079936|3.7674595542367935|0.18800078537070758|0.08846549740098089|9.0|1.0
-13.4|-76.3|verano|283.32000000000005|11.8|70.83000000000001|2.95|1|95|95|10|10|5.646577000885422|2.468099531471619|0.18852544280268577|0.089585822714475|9.0|1.0
-15.3|-75.3|verano|3.85|0.16|1.925|0.08|1|26|27|3|3|1.3480731482996928|-1.8325814637483102|0.18941575884809242|0.08961627063524975|9.0|1.0
-12.4|-76.9|verano|586.2|24.419999999999998|117.24000000000001|4.8839999999999995|1|99|99|10|10|6.373661028276792|3.1954024686825586|0.18971601329355955|0.09147066763869532|9.0|1.0
-15.1|-75.5|verano|38.0|1.58|12.666666666666666|0.5266666666666667|1|71|71|8|8|3.6375861597263857|0.4574248470388755|0.18987785109320976|0.09167101759357685|9.0|1.0
-18.1|-70.9|verano|34.05|1.42|8.5125|0.355|1|62|62|7|7|3.527830032595521|0.35065687161316933|0.19020937016877276|0.09180566067180809|9.0|1.0
-10.0|-78.3|verano|163.06|6.789999999999999|27.176666666666666|1.1316666666666666|1|82|82|9|9|5.094118231234765|1.9154509415706047|0.19258050264759|0.09223551677237364|9.0|1.0
